date,open,high,low,close,volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,trend_stc,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,others_dr,others_dlr,others_cr,rsi
2021-06-18 17:55:00,282.0,282.0,282.0,282.0,100.0,0.0,100.0,,,,,,-2.402951652247848,1000.0,,0.0,,,,,,0.0,0.0,,282.0,282.0,,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,282.0,282.40940833333326,282.06572500000027,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-0.12520792683271553,,0.0,
2021-06-18 16:06:00,281.25,281.25,281.25,281.25,97067.0,0.0,-96967.0,,,,-0.0,,-258.28212282044973,1000.0,,0.0,,,,,,0.0,0.0,,281.625,281.625,,-inf,0.0,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,281.625,282.40940833333326,282.06572500000027,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-0.26595744680850686,-0.26631174194839957,-0.26595744680850686,
2021-06-18 16:05:00,281.25,281.25,281.25,281.25,10710.0,0.0,-86257.0,,,,0.0,,-258.156914893617,1000.0,,0.0,,,,,,0.0,0.0,,281.5,281.5,,-inf,0.0,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,281.625,282.40940833333326,282.06572500000027,,,,,282.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0,-0.26595744680850686,
2021-06-18 16:04:00,281.25,281.25,281.25,281.25,100694.0,0.0,14437.0,,,,0.0,,0.0,1000.0,,0.0,,,,,,0.0,0.0,,281.4375,281.4375,,-inf,0.0,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,281.625,282.40940833333326,282.06572500000027,,,,,281.985,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,-0.26595744680850686,
2021-06-18 16:03:00,281.25,281.25,281.25,281.25,62465.0,0.0,76902.0,,,,0.0,,0.0,1000.0,,0.0,,,,,,0.0,0.0,,281.4,281.4,,-inf,0.0,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,281.625,282.40940833333326,282.06572500000027,,,,,281.9703,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,-0.26595744680850686,
2021-06-18 16:02:00,281.25,281.25,281.25,281.25,1959.0,0.0,78861.0,,,,0.0,,0.0,1000.0,,0.0,,,,,,0.0,0.0,,281.375,281.375,,-inf,0.0,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,281.625,282.40940833333326,282.06572500000027,,,,,281.955894,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,-0.26595744680850686,
2021-06-18 16:01:00,281.25,281.25,281.25,281.25,47034.0,0.0,125895.0,,,,0.0,,0.0,1000.0,,0.0,,,,,,0.0,0.0,,281.35714285714283,281.35714285714283,,-inf,0.0,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,281.625,282.40940833333326,282.06572500000027,,,,,281.94177612,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,-0.26595744680850686,
2021-06-18 16:00:00,281.965,281.99,280.92,280.97,81872.0,-74220.41121495148,44023.0,,,,267.9182137971614,,-81.5081244444365,1000.0,,0.0,,,,,,0.0,0.0,,281.48291666666665,281.21541666666667,,-0.9174454828660076,0.0,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,281.46000000000004,282.40940833333326,282.06572500000027,,,,281.25,,1.0,0.0,,,,,,,,,,,,,,,,,-0.09955555555554163,-0.09960514501416995,-0.3652482269503432,
2021-06-18 15:59:00,282.095,282.1,281.98,281.9999,24200.0,-90394.07788161567,68223.0,,,,290.08264462811417,,7.197360126869853,1003.6655158913763,,0.0,,,,,,0.0,0.0,,281.55666296296295,281.29221851851855,,2.676106442577513,1.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,281.51,,,281.51,282.40940833333326,282.06572500000027,,,,281.25,,0.0,0.0,,,,,,,,,,,,,,,,,0.3665515891376314,0.3658814259633658,-3.546099289764015e-05,
2021-06-18 15:58:00,282.02,282.11,281.95,282.09,18870.0,-76241.57788162405,87093.0,,,,-8.479067302614428,,94.73451862415196,1003.9861906965156,,0.3110000000000014,,,,,,0.0,0.0,281.4869966666667,281.62199666666663,281.35199666666665,0.09591917324682403,2.733345679012497,1.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,281.515,,,281.515,282.40940833333326,282.06572500000027,,,,280.92,,0.0,0.0,,,,,,,,,,,,282.09,,,,,0.0319503659398368,0.03194526289735933,0.03191489361700217,
