date,open,high,low,close,volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,trend_stc,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,others_dr,others_dlr,others_cr,rsi
2021-06-18 16:06:00,318.57,318.57,318.57,318.57,2200.0,0.0,2200.0,,,,,,6.539837350285062,1000.0,,0.0,,,,,,0.0,0.0,,318.57,318.57,,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,318.57,317.5758536666668,318.60411199999993,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.291789701745504,,0.0,
2021-06-18 16:05:00,318.57,318.57,318.57,318.57,6715.0,0.0,8915.0,,,,0.0,,6.419373438400934,1000.0,,0.0,,,,,,0.0,0.0,,318.57,318.57,,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,318.57,317.5758536666668,318.60411199999993,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
2021-06-18 16:04:00,318.57,318.57,318.57,318.57,509.0,0.0,9424.0,,,,0.0,,0.0,1000.0,,0.0,,,,,,0.0,0.0,,318.57,318.57,,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,318.57,317.5758536666668,318.60411199999993,,,,318.57,,1.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
2021-06-18 16:03:00,318.57,318.57,318.57,318.57,1551.0,0.0,10975.0,,,,0.0,,0.0,1000.0,,0.0,,,,,,0.0,0.0,,318.57,318.57,,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,318.57,317.5758536666668,318.60411199999993,,,,318.57,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
2021-06-18 16:02:00,318.57,318.57,318.57,318.57,2693.0,0.0,13668.0,,,,0.0,,0.0,1000.0,,0.0,,,,,,0.0,0.0,,318.57,318.57,,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,318.57,317.5758536666668,318.60411199999993,,,,318.57,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
2021-06-18 16:01:00,318.57,318.57,318.57,318.57,24595.0,0.0,38263.0,,,,0.0,,0.0,1000.0,,0.0,,,,,,0.0,0.0,,318.57,318.57,,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,318.57,317.5758536666668,318.60411199999993,,,,318.57,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
2021-06-18 16:00:00,318.97,319.07,318.28,318.57,17905.0,-4759.55696202473,56168.0,,,,463.2784138508465,,0.0,1000.0,,0.0,,,,,,0.0,0.0,,318.6928571428571,318.46714285714285,,0.4556962025316838,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,318.67499999999995,317.5758536666668,318.60411199999993,,,,,318.57,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
2021-06-18 15:59:00,319.09,319.3,318.935,319.16,10240.0,-2374.8994277771935,66408.0,,,,1577.2705078126246,,18.964748720847307,1001.8520262422703,,0.0,,,,,,0.0,0.0,,318.7933333333333,318.50458333333336,,2.269841269841773,1.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,318.78999999999996,317.5758536666668,318.60411199999993,,,,318.28,,1.0,0.0,,,,,,,,,,,,,,,,,0.18520262422703215,0.18503133562166596,0.18520262422703215,
2021-06-18 15:58:00,318.93,319.14,318.75,319.14,5103.0,2728.1005722228065,61305.0,,,,-1318.3421516755432,,18.64497180644639,1001.7892456916848,,0.0,,,,,,0.0,0.0,,318.8607407407407,318.5174074074074,,1.8133764832795136,1.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,318.78999999999996,,,318.78999999999996,317.5758536666668,318.60411199999993,,,,318.28,,0.0,0.0,,,,,,,,,,,,,,,,,-0.006266449429770393,-0.006266645779895441,0.17892456916845934,
2021-06-18 15:57:00,319.36,319.38,318.75,318.86,9079.0,-3180.4549833323326,52226.0,,,,832.6908249807502,,-8.285309282639787,1001.7892456916848,,0.2560000000000059,,,,,,0.0,0.0,318.7198333333334,318.9373333333333,318.50233333333335,0.1364835051055641,0.8222222222223093,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,318.83,,,318.83,317.5758536666668,318.60411199999993,,,,318.30039999999997,,0.0,0.0,,,,,,,,,,,,318.86,,,,,-0.08773578993543918,-0.08777430030617595,0.09103179834888397,
